Name;Station;Time;Max_temp;Mean_temp;Min_temp
Namsos Lufthavn;SN72580;2019-12-09;-0.1;-1.7;-5.1
Namsos Lufthavn;SN72580;2019-12-10;0.5;-1.1;-4.7
Namsos Lufthavn;SN72580;2019-12-11;5.5;2.5;-0.5
Namsos Lufthavn;SN72580;2019-12-12;6.5;4.8;1
Namsos Lufthavn;SN72580;2019-12-13;4.7;0.2;-2.3
Namsos Lufthavn;SN72580;2019-12-14;4.9;3.5;-1.5
Namsos Lufthavn;SN72580;2019-12-15;4.4;3.5;2.8
Namsos Lufthavn;SN72580;2019-12-16;3.9;0.1;-1.8
Namsos Lufthavn;SN72580;2019-12-17;2.7;0.5;-1.8
Namsos Lufthavn;SN72580;2019-12-18;1.6;-2.8;-4.2
Namsos Lufthavn;SN72580;2019-12-19;0.6;-0.2;-4.6
Namsos Lufthavn;SN72580;2019-12-20;2.9;1.3;-0.9
Namsos Lufthavn;SN72580;2019-12-21;5.4;3.8;2.8
Namsos Lufthavn;SN72580;2019-12-22;3.9;1.9;1
Namsos Lufthavn;SN72580;2019-12-23;2.1;1.7;1.2
Namsos Lufthavn;SN72580;2019-12-24;1.8;0.4;-0.9
Namsos Lufthavn;SN72580;2019-12-25;0.3;-2.4;-3.9
Namsos Lufthavn;SN72580;2019-12-26;0.7;-0.7;-2.6
Namsos Lufthavn;SN72580;2019-12-27;0.4;-4;-5.2
Namsos Lufthavn;SN72580;2019-12-28;-0.4;-2.3;-5.7
Namsos Lufthavn;SN72580;2019-12-29;8.9;6.1;-0.9
Namsos Lufthavn;SN72580;2019-12-30;9.2;5.7;3.6
Namsos Lufthavn;SN72580;2019-12-31;6;3.2;1.7
Namsos Lufthavn;SN72580;2020-01-01;8.6;7;3.4
Namsos Lufthavn;SN72580;2020-01-02;10.3;7.2;5.2
Namsos Lufthavn;SN72580;2020-01-03;8.7;2.1;-0.4
Namsos Lufthavn;SN72580;2020-01-04;5.1;1.7;-0.1
Namsos Lufthavn;SN72580;2020-01-05;1.8;0.4;-1.2
Namsos Lufthavn;SN72580;2020-01-06;6.7;3.7;0.4
Namsos Lufthavn;SN72580;2020-01-07;7.3;3.7;0
Namsos Lufthavn;SN72580;2020-01-08;7.6;4.1;1.6
Namsos Lufthavn;SN72580;2020-01-09;4.6;2.7;0.8
Namsos Lufthavn;SN72580;2020-01-10;3.5;2.1;0.8
Namsos Lufthavn;SN72580;2020-01-11;5.3;3.8;0.7
Namsos Lufthavn;SN72580;2020-01-12;6.6;2.6;0.6
Namsos Lufthavn;SN72580;2020-01-13;3.8;2;0.2
Namsos Lufthavn;SN72580;2020-01-14;4.9;2.2;0.3
Namsos Lufthavn;SN72580;2020-01-15;4.1;0.8;-0.8
Namsos Lufthavn;SN72580;2020-01-16;7.3;4.2;-0.3
Namsos Lufthavn;SN72580;2020-01-17;6.9;3.8;1.9
Namsos Lufthavn;SN72580;2020-01-18;4.2;2.5;0.5
Namsos Lufthavn;SN72580;2020-01-19;6.3;4.5;1.3
Namsos Lufthavn;SN72580;2020-01-20;9.7;7.3;2.6
Namsos Lufthavn;SN72580;2020-01-21;9.2;3.9;1.4
Namsos Lufthavn;SN72580;2020-01-22;4.3;2.7;1
Namsos Lufthavn;SN72580;2020-01-23;7.7;4.6;1.3
Namsos Lufthavn;SN72580;2020-01-24;4.7;1.4;0
Namsos Lufthavn;SN72580;2020-01-25;2.2;0.9;0
Namsos Lufthavn;SN72580;2020-01-26;6.6;3.2;0.2
Namsos Lufthavn;SN72580;2020-01-27;1.3;-0.4;-1.3
Namsos Lufthavn;SN72580;2020-01-28;0.8;-0.3;-1.4
Namsos Lufthavn;SN72580;2020-01-29;0.2;-0.6;-1.6
Namsos Lufthavn;SN72580;2020-01-30;0.4;-0.3;-1.1
Namsos Lufthavn;SN72580;2020-01-31;4.1;2.2;-1.1
Namsos Lufthavn;SN72580;2020-02-01;5.6;2.5;0.6
Namsos Lufthavn;SN72580;2020-02-02;4.9;2.7;0.5
Namsos Lufthavn;SN72580;2020-02-03;2;-1.5;-3.3
Namsos Lufthavn;SN72580;2020-02-04;2;-3.5;-7.8
Namsos Lufthavn;SN72580;2020-02-05;3;1;0.1
Namsos Lufthavn;SN72580;2020-02-06;0.9;-3.3;-4.7
Namsos Lufthavn;SN72580;2020-02-07;5.4;0.8;-4.8
Namsos Lufthavn;SN72580;2020-02-08;3;0.9;-1.6
Namsos Lufthavn;SN72580;2020-02-09;7.1;4.4;0.3
Namsos Lufthavn;SN72580;2020-02-10;5.2;3.1;1.2
Namsos Lufthavn;SN72580;2020-02-11;4;2.4;0.9
Namsos Lufthavn;SN72580;2020-02-12;3.3;0.3;-0.5
Namsos Lufthavn;SN72580;2020-02-13;2.7;-;-2.9
Namsos Lufthavn;SN72580;2020-02-14;0.4;-;-3
Namsos Lufthavn;SN72580;2020-02-15;5.4;-;-2.5
Namsos Lufthavn;SN72580;2020-02-16;5.9;-;0.2
Namsos Lufthavn;SN72580;2020-02-18;5.6;-;-
Namsos Lufthavn;SN72580;2020-02-19;5.6;-;-
Namsos Lufthavn;SN72580;2020-02-20;3.1;0.4;-3.8
Namsos Lufthavn;SN72580;2020-02-29;1.6;-3.2;-6.5
Namsos Lufthavn;SN72580;2020-03-01;-2.8;-5.2;-9.4
Namsos Lufthavn;SN72580;2020-03-02;-2.3;-3.6;-5.5
Namsos Lufthavn;SN72580;2020-03-03;0;-1.3;-2.7
Namsos Lufthavn;SN72580;2020-03-04;0.6;-0.5;-1.5
Namsos Lufthavn;SN72580;2020-03-05;-0.2;-2.4;-3.8
Namsos Lufthavn;SN72580;2020-03-06;5;0.9;-2.3
Namsos Lufthavn;SN72580;2020-03-07;5.8;2.2;-0.4
Namsos Lufthavn;SN72580;2020-03-08;6.3;2.8;0
Namsos Lufthavn;SN72580;2020-03-09;8.2;5.2;1.7
Namsos Lufthavn;SN72580;2020-03-10;6.1;3.4;0.1
Namsos Lufthavn;SN72580;2020-03-11;4.9;3.9;1.8
Namsos Lufthavn;SN72580;2020-03-12;5.2;1.2;0.4
Namsos Lufthavn;SN72580;2020-03-13;1.6;-2.5;-3.8
Namsos Lufthavn;SN72580;2020-03-14;1.2;-1.4;-6.3
Namsos Lufthavn;SN72580;2020-03-15;7.2;2.4;-0.5
Namsos Lufthavn;SN72580;2020-03-16;4.2;1.6;-2.5
Namsos Lufthavn;SN72580;2020-03-17;6.1;4.2;1.1
Namsos Lufthavn;SN72580;2020-03-18;4;2.4;0.3
Namsos Lufthavn;SN72580;2020-03-19;4.1;1.7;-0.2
Namsos Lufthavn;SN72580;2020-03-20;2.2;-0.5;-3.9
Namsos Lufthavn;SN72580;2020-03-21;5.4;0.9;-3.2
Namsos Lufthavn;SN72580;2020-03-22;5.2;1.9;-3.3
Namsos Lufthavn;SN72580;2020-03-23;9.1;5.8;3.4
Namsos Lufthavn;SN72580;2020-03-24;8.5;4.6;3.3
Namsos Lufthavn;SN72580;2020-03-25;7.5;4.7;3
Namsos Lufthavn;SN72580;2020-03-26;7.4;3.8;0
Namsos Lufthavn;SN72580;2020-03-27;5.3;4.1;2.9
Namsos Lufthavn;SN72580;2020-03-28;4.5;-0.7;-2.8
Namsos Lufthavn;SN72580;2020-03-29;2.4;-0.3;-2.9
Namsos Lufthavn;SN72580;2020-03-30;2.9;-0.1;-5
Namsos Lufthavn;SN72580;2020-03-31;6.1;4.3;0.5
Namsos Lufthavn;SN72580;2020-04-01;3.9;1.4;0.3
Namsos Lufthavn;SN72580;2020-04-02;3.3;1.5;0.4
Namsos Lufthavn;SN72580;2020-04-03;1.7;-0.3;-1.8
Namsos Lufthavn;SN72580;2020-04-04;-0.1;-1.9;-2.8
Namsos Lufthavn;SN72580;2020-04-05;2.4;-1;-6
Namsos Lufthavn;SN72580;2020-04-06;10.4;5.3;0.4
Namsos Lufthavn;SN72580;2020-04-07;8.6;5.8;2.2
Namsos Lufthavn;SN72580;2020-04-08;8.4;4.8;2.5
Namsos Lufthavn;SN72580;2020-04-09;6.5;2.6;0.6
Namsos Lufthavn;SN72580;2020-04-10;4.5;1.7;0
Namsos Lufthavn;SN72580;2020-04-11;6;3.3;0.1
Namsos Lufthavn;SN72580;2020-04-12;6.2;3.6;1
Namsos Lufthavn;SN72580;2020-04-13;3.2;1.8;-0.7
Namsos Lufthavn;SN72580;2020-04-14;6.3;3.1;-0.4
Namsos Lufthavn;SN72580;2020-04-15;6.2;3.4;0.7
Namsos Lufthavn;SN72580;2020-04-16;5.2;2.4;0.5
Namsos Lufthavn;SN72580;2020-04-17;6.1;3.5;1.1
Namsos Lufthavn;SN72580;2020-04-18;8;4.9;1.9
Namsos Lufthavn;SN72580;2020-04-19;7.6;5;1.1
Namsos Lufthavn;SN72580;2020-04-20;10.1;5.5;3.2
Namsos Lufthavn;SN72580;2020-04-21;12.9;5.6;-0.8
Namsos Lufthavn;SN72580;2020-04-22;12.2;5.6;-0.3
Namsos Lufthavn;SN72580;2020-04-23;7;4.6;2.9
Namsos Lufthavn;SN72580;2020-04-24;7.6;5.4;3.9
Namsos Lufthavn;SN72580;2020-04-25;6.6;4.5;3.7
Namsos Lufthavn;SN72580;2020-04-26;7.9;4.5;0.2
Namsos Lufthavn;SN72580;2020-04-27;9.7;4.9;1.6
Namsos Lufthavn;SN72580;2020-04-28;9.6;4.9;-1.4
Namsos Lufthavn;SN72580;2020-04-29;9.3;5.7;0.3
Namsos Lufthavn;SN72580;2020-04-30;9.9;6.6;3.3
Namsos Lufthavn;SN72580;2020-05-01;9.4;5.9;3.6
Namsos Lufthavn;SN72580;2020-05-02;7.6;5.8;3.7
Namsos Lufthavn;SN72580;2020-05-03;7.5;4.7;3.6
Namsos Lufthavn;SN72580;2020-05-04;8;4.7;2.3
Namsos Lufthavn;SN72580;2020-05-05;6.2;4.8;1.4
Namsos Lufthavn;SN72580;2020-05-06;6.5;4.7;3.1
Namsos Lufthavn;SN72580;2020-05-07;5.4;4.1;2.7
Namsos Lufthavn;SN72580;2020-05-08;6.9;3.4;1.2
Namsos Lufthavn;SN72580;2020-05-09;6.2;2.7;-0.3
Namsos Lufthavn;SN72580;2020-05-10;5.1;2.3;0.4
Namsos Lufthavn;SN72580;2020-05-11;5.1;2;0.1
Namsos Lufthavn;SN72580;2020-05-12;5.4;1.7;0
Namsos Lufthavn;SN72580;2020-05-13;4.5;1.3;-1
Namsos Lufthavn;SN72580;2020-05-14;3.4;1.5;-0.1
Namsos Lufthavn;SN72580;2020-05-15;4.7;1.9;0.1
Namsos Lufthavn;SN72580;2020-05-16;5;3.3;0.6
Namsos Lufthavn;SN72580;2020-05-17;8.7;4.9;3
Namsos Lufthavn;SN72580;2020-05-18;6.9;3.9;0
Namsos Lufthavn;SN72580;2020-05-19;8.3;4.3;0.4
Namsos Lufthavn;SN72580;2020-05-20;11.9;6.9;2
Namsos Lufthavn;SN72580;2020-05-21;14.4;9.2;1.4
Namsos Lufthavn;SN72580;2020-05-22;17.6;12.5;3.5
Namsos Lufthavn;SN72580;2020-05-23;16.2;12.5;10.2
Namsos Lufthavn;SN72580;2020-05-24;14.1;11.3;8.9
Namsos Lufthavn;SN72580;2020-05-25;14.5;9.6;6.9
Namsos Lufthavn;SN72580;2020-05-26;16.7;10.9;6.5
Namsos Lufthavn;SN72580;2020-05-27;11.1;8.2;7.3
Namsos Lufthavn;SN72580;2020-05-28;8.8;7.6;5.9
Namsos Lufthavn;SN72580;2020-05-29;9.6;8;7.1
Namsos Lufthavn;SN72580;2020-05-30;20.3;13.4;6.8
Namsos Lufthavn;SN72580;2020-05-31;25.8;17.2;8.9
Namsos Lufthavn;SN72580;2020-06-01;23.7;16.1;9.3
Namsos Lufthavn;SN72580;2020-06-02;18.8;12.5;6.8
Namsos Lufthavn;SN72580;2020-06-03;13.1;10.4;9.1
Namsos Lufthavn;SN72580;2020-06-04;20;15.2;7.9
Namsos Lufthavn;SN72580;2020-06-05;22.1;16.2;9.3
Namsos Lufthavn;SN72580;2020-06-06;19.8;15.4;12
Namsos Lufthavn;SN72580;2020-06-07;18.9;8.8;7.6
Namsos Lufthavn;SN72580;2020-06-08;9.9;7.5;5.9
Namsos Lufthavn;SN72580;2020-06-09;16.5;9.8;2.1
Namsos Lufthavn;SN72580;2020-06-10;19.2;12.5;4.3
Namsos Lufthavn;SN72580;2020-06-11;17.7;12.4;5.8
Namsos Lufthavn;SN72580;2020-06-12;26.6;17.5;4.8
Namsos Lufthavn;SN72580;2020-06-13;25.3;19.9;14.5
Namsos Lufthavn;SN72580;2020-06-14;24;17.3;9.8
Namsos Lufthavn;SN72580;2020-06-15;19.4;14.3;11.7
Namsos Lufthavn;SN72580;2020-06-16;26.8;18.9;10.1
Namsos Lufthavn;SN72580;2020-06-17;29.4;21.9;13.7
Namsos Lufthavn;SN72580;2020-06-18;23.1;15.7;12.5
Namsos Lufthavn;SN72580;2020-06-19;24.6;17.1;9.9
Namsos Lufthavn;SN72580;2020-06-20;30.7;24.3;11.7
Namsos Lufthavn;SN72580;2020-06-21;29.3;24.2;17.3
Namsos Lufthavn;SN72580;2020-06-22;27.3;19.5;15.4
Namsos Lufthavn;SN72580;2020-06-23;24.5;18.1;13.2
Namsos Lufthavn;SN72580;2020-06-24;25.1;19;11.9
Namsos Lufthavn;SN72580;2020-06-25;23.6;18.5;13.4
Namsos Lufthavn;SN72580;2020-06-26;27.6;19.8;11.2
Namsos Lufthavn;SN72580;2020-06-27;31.3;23.6;13
Namsos Lufthavn;SN72580;2020-06-28;29.3;23.3;19.1
Namsos Lufthavn;SN72580;2020-06-29;25.5;16.8;14.4
Namsos Lufthavn;SN72580;2020-06-30;14.5;10.8;9.2
Namsos Lufthavn;SN72580;2020-07-01;12.9;9.3;6.8
Namsos Lufthavn;SN72580;2020-07-02;14.1;9.4;3.9
Namsos Lufthavn;SN72580;2020-07-03;17;10.5;4
Namsos Lufthavn;SN72580;2020-07-04;14.7;11.3;7.3
Namsos Lufthavn;SN72580;2020-07-05;21.2;14.6;4.8
Namsos Lufthavn;SN72580;2020-07-06;19.2;13.8;11.7
Namsos Lufthavn;SN72580;2020-07-07;13.8;11.2;9.4
Namsos Lufthavn;SN72580;2020-07-08;13.3;10.9;8.5
Namsos Lufthavn;SN72580;2020-07-09;13.5;11.1;8.1
Namsos Lufthavn;SN72580;2020-07-10;15.6;11.8;7.4
Namsos Lufthavn;SN72580;2020-07-11;15.3;11.3;8.9
Namsos Lufthavn;SN72580;2020-07-12;12.5;10;9.1
Namsos Lufthavn;SN72580;2020-07-13;15.6;11.4;7.8
Namsos Lufthavn;SN72580;2020-07-14;19.6;13.5;5.3
Namsos Lufthavn;SN72580;2020-07-15;23.2;17.1;12.7
Namsos Lufthavn;SN72580;2020-07-16;23.1;17.4;13
Namsos Lufthavn;SN72580;2020-07-17;19.4;14.2;12.7
Namsos Lufthavn;SN72580;2020-07-18;22.5;15.8;11.2
Namsos Lufthavn;SN72580;2020-07-19;19.9;15.3;12
Namsos Lufthavn;SN72580;2020-07-20;17.6;12.7;11.4
Namsos Lufthavn;SN72580;2020-07-21;14.8;11.6;9.4
Namsos Lufthavn;SN72580;2020-07-22;13.7;11.3;9.6
Namsos Lufthavn;SN72580;2020-07-23;13.3;11.8;9.4
Namsos Lufthavn;SN72580;2020-07-24;12.5;11;10.3
Namsos Lufthavn;SN72580;2020-07-25;12.9;11.2;10.5
Namsos Lufthavn;SN72580;2020-07-26;22.4;16.3;7.2
Namsos Lufthavn;SN72580;2020-07-27;20.3;15.9;12.8
Namsos Lufthavn;SN72580;2020-07-28;22.9;18.4;11.7
Namsos Lufthavn;SN72580;2020-07-29;20.8;17;15.3
Namsos Lufthavn;SN72580;2020-07-30;18.8;15.9;13.9
Namsos Lufthavn;SN72580;2020-07-31;19.5;16.1;14.9
Namsos Lufthavn;SN72580;2020-08-01;26.8;18.3;10.4
Namsos Lufthavn;SN72580;2020-08-02;26.3;18.6;12.6
Namsos Lufthavn;SN72580;2020-08-03;19.1;13.7;12.2
Namsos Lufthavn;SN72580;2020-08-04;14.4;12.7;10.3
Namsos Lufthavn;SN72580;2020-08-05;21.8;16.1;11.1
Namsos Lufthavn;SN72580;2020-08-06;18.1;15.4;13.2
Namsos Lufthavn;SN72580;2020-08-07;27;19.7;14
Namsos Lufthavn;SN72580;2020-08-08;24;16.4;13.8
Namsos Lufthavn;SN72580;2020-08-09;17.4;12.9;9.8
Namsos Lufthavn;SN72580;2020-08-10;23.2;14.7;7.3
Namsos Lufthavn;SN72580;2020-08-11;22.3;16;11
Namsos Lufthavn;SN72580;2020-08-12;18.6;13.9;10.9
Namsos Lufthavn;SN72580;2020-08-13;17.1;13.8;8.5
Namsos Lufthavn;SN72580;2020-08-14;17.3;15.3;14
Namsos Lufthavn;SN72580;2020-08-15;16.4;14.8;12.1
Namsos Lufthavn;SN72580;2020-08-16;17.6;13.6;12.1
Namsos Lufthavn;SN72580;2020-08-17;20.5;12;5.1
Namsos Lufthavn;SN72580;2020-08-18;22.6;14.4;6.9
Namsos Lufthavn;SN72580;2020-08-19;18.7;14.1;11.1
Namsos Lufthavn;SN72580;2020-08-20;19;14.6;12.4
Namsos Lufthavn;SN72580;2020-08-21;26;20.1;11.6
Namsos Lufthavn;SN72580;2020-08-22;23.1;19.3;16.7
Namsos Lufthavn;SN72580;2020-08-23;16.7;12.2;10.9
Namsos Lufthavn;SN72580;2020-08-24;11.3;9.6;7.9
Namsos Lufthavn;SN72580;2020-08-25;13.4;10.6;7.6
Namsos Lufthavn;SN72580;2020-08-26;14.1;10.6;8.3
Namsos Lufthavn;SN72580;2020-08-27;14.1;10.2;7
Namsos Lufthavn;SN72580;2020-08-28;17.1;10.2;3.5
Namsos Lufthavn;SN72580;2020-08-29;14.1;10.5;7.5
Namsos Lufthavn;SN72580;2020-08-30;12.6;7.9;4.4
Namsos Lufthavn;SN72580;2020-08-31;13.6;7.8;2.2
Namsos Lufthavn;SN72580;2020-09-01;19.6;10.5;3.6
Namsos Lufthavn;SN72580;2020-09-02;21.7;13.2;4.7
Namsos Lufthavn;SN72580;2020-09-03;21;16.7;10.7
Namsos Lufthavn;SN72580;2020-09-04;17.5;13.6;12.4
Namsos Lufthavn;SN72580;2020-09-05;17.6;10.7;9.7
Namsos Lufthavn;SN72580;2020-09-06;14.9;9.9;5.9
Namsos Lufthavn;SN72580;2020-09-07;16;12;8.7
Namsos Lufthavn;SN72580;2020-09-08;12.5;11.4;10.4
Namsos Lufthavn;SN72580;2020-09-09;11.9;10.4;9.5
Namsos Lufthavn;SN72580;2020-09-10;10.1;8.4;7.7
Namsos Lufthavn;SN72580;2020-09-11;14.3;10.4;6.2
Namsos Lufthavn;SN72580;2020-09-12;14;10.1;7.8
Namsos Lufthavn;SN72580;2020-09-13;11.8;10.1;6.5
Namsos Lufthavn;SN72580;2020-09-14;11.5;9.7;8.9
Namsos Lufthavn;SN72580;2020-09-15;14;9.5;5.9
Namsos Lufthavn;SN72580;2020-09-16;11.4;8.7;6.7
Namsos Lufthavn;SN72580;2020-09-17;10.8;8.8;7.1
Namsos Lufthavn;SN72580;2020-09-18;12.4;10.8;8.3
Namsos Lufthavn;SN72580;2020-09-19;11;9.6;8.6
Namsos Lufthavn;SN72580;2020-09-20;11.6;9.7;7.9
Namsos Lufthavn;SN72580;2020-09-21;14.8;10.9;8
Namsos Lufthavn;SN72580;2020-09-22;12.4;8.9;7.2
Namsos Lufthavn;SN72580;2020-09-23;14;9.4;7.5
Namsos Lufthavn;SN72580;2020-09-24;14.5;8.2;3.9
Namsos Lufthavn;SN72580;2020-09-25;15.3;8.1;5.4
Namsos Lufthavn;SN72580;2020-09-26;9.8;5.5;2.1
Namsos Lufthavn;SN72580;2020-09-27;14.3;10.7;4.8
Namsos Lufthavn;SN72580;2020-09-28;18.4;13.9;10.6
Namsos Lufthavn;SN72580;2020-09-29;16;12.5;9.3
Namsos Lufthavn;SN72580;2020-09-30;18;13.4;10.5
Namsos Lufthavn;SN72580;2020-10-01;17;13.2;9.4
Namsos Lufthavn;SN72580;2020-10-02;14.5;12.9;11.5
Namsos Lufthavn;SN72580;2020-10-03;14.2;12.8;11.3
Namsos Lufthavn;SN72580;2020-10-04;15.5;13.9;11.8
Namsos Lufthavn;SN72580;2020-10-05;14.9;12.5;10.4
Namsos Lufthavn;SN72580;2020-10-06;15.4;12.4;9.5
Namsos Lufthavn;SN72580;2020-10-07;13.6;12.5;10.7
Namsos Lufthavn;SN72580;2020-10-08;13.5;11.1;9.4
Namsos Lufthavn;SN72580;2020-10-09;10.5;9.3;8.7
Namsos Lufthavn;SN72580;2020-10-10;10.9;8.7;7.9
Namsos Lufthavn;SN72580;2020-10-11;11.2;8.4;6.4
Namsos Lufthavn;SN72580;2020-10-12;10.5;6.9;4.7
Namsos Lufthavn;SN72580;2020-10-13;10;6.4;4.7
Namsos Lufthavn;SN72580;2020-10-14;8.2;6.6;2.7
Namsos Lufthavn;SN72580;2020-10-15;8.5;7.8;6.8
Namsos Lufthavn;SN72580;2020-10-16;8.1;7.6;6.5
Namsos Lufthavn;SN72580;2020-10-17;8.1;5.4;2
Namsos Lufthavn;SN72580;2020-10-18;6.5;3.4;0
Namsos Lufthavn;SN72580;2020-10-19;3.2;-0.8;-2.1
Namsos Lufthavn;SN72580;2020-10-20;3.4;0.9;-2
Namsos Lufthavn;SN72580;2020-10-21;3.6;2.5;1.2
Namsos Lufthavn;SN72580;2020-10-22;4.8;1.1;-0.5
Namsos Lufthavn;SN72580;2020-10-23;4.5;0.4;-2.3
Namsos Lufthavn;SN72580;2020-10-24;2.8;0.8;-2
Namsos Lufthavn;SN72580;2020-10-25;9.9;5.4;1.2
Namsos Lufthavn;SN72580;2020-10-26;7.8;3.8;1.3
Namsos Lufthavn;SN72580;2020-10-27;7;3.5;0.6
Namsos Lufthavn;SN72580;2020-10-28;5.6;2.7;-0.5
Namsos Lufthavn;SN72580;2020-10-29;5.3;2.5;1.1
Namsos Lufthavn;SN72580;2020-10-30;6.1;4;1
Namsos Lufthavn;SN72580;2020-10-31;7.2;-;4.2
Namsos Lufthavn;SN72580;2020-12-01;3.6;-;-1.7
Namsos Lufthavn;SN72580;2020-12-02;2.9;-;0.2
Namsos Lufthavn;SN72580;2020-12-03;3.3;2.8;0.4
Namsos Lufthavn;SN72580;2020-12-04;4;3.2;-2.4
Namsos Lufthavn;SN72580;2020-12-05;4.1;1.2;-0.2
Namsos Lufthavn;SN72580;2020-12-06;3.8;1.6;-0.3
Namsos Lufthavn;SN72580;2020-12-07;6;2.6;-1.4
Namsos Lufthavn;SN72580;2020-12-08;6.2;4.3;2.4
Namsos Lufthavn;SN72580;2020-12-09;5.3;3.1;1.7
Namsos Lufthavn;SN72580;2020-12-10;4.6;1.7;-0.5
Namsos Lufthavn;SN72580;2020-12-11;3.5;2;0.6
Namsos Lufthavn;SN72580;2020-12-12;2.5;0.5;-0.7
Namsos Lufthavn;SN72580;2020-12-13;3.9;2.2;-0.8
Namsos Lufthavn;SN72580;2020-12-14;5.6;3.4;-1.1
Namsos Lufthavn;SN72580;2020-12-15;4.5;2.5;1.6
Namsos Lufthavn;SN72580;2020-12-16;2.5;0.6;0
Namsos Lufthavn;SN72580;2020-12-17;2.7;1.1;-1.8
Namsos Lufthavn;SN72580;2020-12-18;2.2;1.3;0.7
Namsos Lufthavn;SN72580;2020-12-19;4.6;3.1;0.8
Namsos Lufthavn;SN72580;2020-12-20;7.8;2.9;1.1
Namsos Lufthavn;SN72580;2020-12-21;6;1.7;-0.9
Namsos Lufthavn;SN72580;2020-12-22;3.7;1.9;-0.5
Namsos Lufthavn;SN72580;2020-12-23;4.8;2.6;0.3
Namsos Lufthavn;SN72580;2020-12-24;4.3;2.9;2
Namsos Lufthavn;SN72580;2020-12-25;2.8;-1;-2.7
Namsos Lufthavn;SN72580;2020-12-26;0.4;-2.6;-3.8
